DateTime,Entries,UniqueIPs
1638161068,19618,20478
1638163209,19612,20472
1638165124,19602,20461
1638167070,19600,20458
1638168966,19596,20453
1638171128,19600,20458
1638173073,19603,20460
1638177128,19587,20443
1638179289,19587,20441
1638181204,19581,20433
1638183145,19580,20431
1638185046,19584,20435
1638186963,19584,20434
1638192724,19545,20393
1638194672,19534,20382
1638196565,19526,20373
1638198737,19529,20376
1638200887,19529,20377
1638202827,19507,20354
1638204730,19501,20348
1638206647,19512,20360
1638208587,19490,20338
1638212415,19497,20345
1638214345,19494,20342
1638218409,19487,20336
1638220325,19486,20335
1638224165,19497,20344
1638226325,19514,20363
1638228250,19514,20362
1638230184,19518,20365
1638232088,19494,20341
1638235950,19505,20353
1638237847,19501,20349
1638240013,19505,20353
1638243849,19500,20348
1638245765,19497,20345
1638247716,19495,20343
1638253466,19474,20321
1638255374,19468,20315
1638257306,19466,20313
1638259211,19471,20318
1638261129,19476,20325
1638263070,19483,20331
1638264970,19496,20344
1638267131,19495,20342
1638269285,19485,20330
1638271445,19489,20336
1638273365,19499,20343
1638275307,19497,20342
1638277211,19499,20346
1638279124,19503,20350
1638281067,19516,20363
1638282967,19512,20360
1638285124,19518,20367
1638289204,19498,20346
1638291146,19498,20346
1638293047,19495,20342
1638294988,19505,20352
1638296885,19509,20357
1638298812,19505,20353
1638300746,19502,20349
1638302650,19504,20352
1638304587,19507,20356
1638306487,19511,20360
1638308404,19511,20362
1638310347,19509,20361
1638312249,19521,20375
1638314428,19518,20372
1638316323,19520,20375
1638318245,19517,20372
1638320056,19533,20387
1638324012,19535,20388
1638325945,19530,20382
1638327850,19531,20383
1638329789,19539,20391
1638331684,19542,20396
1638333627,19550,20404
1638335524,19549,20403
1638337469,19543,20397
1638339366,19542,20396
1638345124,19525,20378
1638347067,19521,20373
1638349204,19539,20393
1638351149,19539,20392
1638353049,19549,20399
1638354986,19551,20401
1638357144,19547,20400
1638359048,19545,20398
1638360966,19547,20399
1638362907,19553,20404
1638364804,19544,20393
1638366724,19547,20397
1638368667,19547,20396
1638370564,19539,20388
1638372505,19531,20378
1638374418,19519,20360
1638376354,19523,20363
1638378429,19527,20367
1638380426,19538,20378
1638382326,19537,20377
1638384246,19549,20389
1638386186,19561,20401
1638388086,19568,20408
1638390028,19569,20409
1638391931,19562,20402
1638393866,19563,20404
1638395769,19580,20421
1638399622,19580,20420
1638401523,19590,20431
1638403475,19592,20431
1638405366,19605,20444
1638407309,19598,20436
1638409466,19591,20428
1638411365,19598,20435
1638413283,19592,20429
1638415467,19589,20427
1638417365,19605,20444
1638419536,19600,20440
1638421470,19594,20433
1638423367,19588,20426
1638425305,19583,20421
1638427467,19581,20418
1638429366,19583,20419
1638431285,19582,20419
1638433225,19582,20420
1638435124,19602,20440
1638437067,19601,20439
1638438965,19615,20454
1638441150,19620,20458
1638443049,19629,20467
1638445228,19634,20471
1638447126,19646,20483
1638449045,19659,20496
1638450985,19674,20511
1638453129,19670,20504
1638455065,19684,20518
1638456964,19677,20511
1638459149,19684,20519
1638461047,19700,20535
1638463225,19702,20536
1638465130,19703,20538
1638467069,19700,20535
1638468966,19708,20543
1638470886,19712,20547
1638472807,19713,20547
1638474748,19722,20557
1638476645,19727,20564
1638478569,19723,20560
1638480745,19723,20560
1638482646,19732,20569
1638484565,19736,20571
1638486506,19730,20564
1638488673,19718,20548
1638490566,19719,20550
1638492768,19737,20569
1638494647,19743,20573
1638498483,19741,20571
1638500408,19742,20574
1638502345,19750,20579
1638504250,19746,20576
1638506189,19753,20582
1638508091,19740,20575
1638510004,19757,20592
1638511954,19739,20573
1638513849,19752,20588
1638515791,19750,20581
1638517688,19769,20602
1638519628,19728,20561
1638521525,19726,20561
1638523448,19747,20583
1638525385,19743,20579
1638527290,19736,20572
1638529452,19734,20569
1638531389,19727,20562
1638533290,19723,20557
1638537124,19712,20546
1638539044,19707,20539
1638540987,19708,20541
1638542884,19707,20540
1638544825,19706,20538
1638546733,19717,20550
1638548666,19731,20564
1638550574,19741,20574
1638552506,19742,20576
1638554415,19751,20586
1638556324,19749,20583
1638558270,19744,20578
1638560168,19740,20573
1638562109,19736,20571
1638564271,19734,20569
1638566168,19730,20566
1638568108,19726,20562
1638570010,19722,20558
1638571947,19718,20553
1638573850,19714,20548
1638575784,19715,20549
1638577687,19716,20550
1638579611,19720,20554
1638581532,19716,20552
1638583467,19721,20556
1638585371,19712,20547
1638587308,19715,20549
1638589352,19720,20555
1638591386,19719,20552
1638593547,19721,20554
1638595447,19714,20548
1638597368,19699,20533
1638599307,19698,20532
1638601212,19691,20523
1638603371,19689,20521
1638605304,19675,20504
1638607268,19664,20493
1638609153,19657,20487
1638611067,19635,20463
1638612966,19625,20454
