DateTime,AddedIPs,RemovedIPs
1638409466,11,0
1638410403,403,0
1638411365,12,17
1638413283,7,6
1638414966,30,61
1638415467,14,15
1638417365,19,8
1638419536,285,14
1638421470,132,17
1638422646,41,0
1638423367,12,18
1638425305,11,8
1638426485,26,20
1638427467,278,18
1638428403,203,0
1638429366,20,0
1638431285,29,0
1638432002,196,0
1638433225,27,16
1638435124,30,21
1638435602,198,0
1638437067,31,16
1638438965,30,27
1638439202,199,0
1638441155,429,414
1638443049,20,19
1638445228,37,32
1638447126,380,25
1638449045,25,22
1638450985,75,26
1638453129,22,45
1638453603,341,0
1638455065,20,0
1638456964,24,38
1638459149,68,27
1638461047,29,16
1638461702,412,0
1638463225,18,21
1638465130,22,20
1638467069,152,26
1638468966,13,18
1638470886,16,16
1638472807,354,22
1638474748,97,19
1638475202,125,0
1638476645,22,12
1638478569,11,10
1638480745,16,9
1638482646,11,21
1638484565,510,0
1638486506,80,11
1638488673,56,8
1638490566,9,10
1638492768,395,4563
1638494647,19,14
1638495902,313,0
1638498483,18,17
1638500408,81,15
1638502345,18,4
1638504250,15,19
1638506189,359,8
1638508091,47,52
1638510004,16,6
1638511954,259,10
1638512102,213,0
1638513849,23,0
1638515791,100,89
1638517688,273,19
1638519628,23,22
1638521525,269,0
1638523448,24,18
1638525385,27,51
1638527290,20,0
1638527403,402,0
1638529452,20,39
1638531389,89,0
1638533294,620,413
1638537124,94,52
1638539044,23,21
1638540987,386,21
1638542884,109,21
1638543602,151,0
1638544825,19,21
1638546733,26,16
1638548666,136,24
1638550574,29,19
1638552506,12,18
1638554415,303,12
1638556324,90,12
1638558270,11,14
1638560168,190,18
1638562109,9,18
1638564271,12,22
1638566168,353,10
1638568108,11,10
1638570010,120,15
1638571947,90,8
1638572402,185,0
1638573850,52,56
1638575784,10,11
1638577687,12,10
1638579611,10,15
1638580503,333,4745
1638581532,13,14
1638583467,16,0
1638584102,156,0
1638585371,35,41
1638587308,13,16
1638589352,14,7
1638591386,17,19
1638593048,367,38
1638593547,8,12
1638595447,58,14
1638597368,134,16
1638599307,24,46
1638601212,26,21
1638602647,199,23
1638603371,189,25
1638605304,21,22
1638605702,146,0
1638607268,17,22
1638609153,28,21
1638611067,151,26
1638611102,135,0
1638612966,21,23
1638614851,16,20
1638616812,28,22
1638618728,198,31
1638620647,183,25
1638622566,26,0
1638624504,19,15
1638624972,440,371
1638628346,274,36
1638630247,17,16
1638632409,246,18
1638632702,234,0
1638636246,18,40
1638638186,198,27
1638640088,115,11
1638642249,17,14
1638643502,230,0
1638646107,23,25
1638647102,204,0
1638648013,15,7
1638649929,9,13
1638650702,199,0
1638651867,5,11
1638653764,13,8
1638655924,18,16
1638657869,18,5
1638657903,343,0
1638659786,11,6
1638663129,43,84
1638663627,10,16
1638665768,209,4643
1638666003,186,0
1638667705,15,11
1638669610,6,13
1638671525,186,13
1638672966,28,62
1638673466,172,9
1638675373,17,19
1638676802,251,0
1638677546,18,9
1638679445,18,15
1638680416,44,89
1638681605,225,6
1638683523,23,14
1638685465,40,14
1638687365,34,19
1638688092,260,0
1638689305,186,18
1638691204,15,11
1638693124,24,23
1638695089,27,17
1638696965,201,28
1638699128,34,21
1638701287,204,36
1638703449,24,27
1638703802,304,0
1638705365,30,23
1638707308,22,23
1638709216,28,22
1638711370,178,24
1638711902,135,0
1638713524,33,0
1638715688,127,14
1638715951,243,194
1638716918,188,202
1638718203,138,0
1638719530,23,39
1638721470,15,0
1638723367,53,12
1638725305,20,20
1638726302,377,0
1638727218,12,7
1638729145,17,18
1638731048,18,0
1638733209,18,15
1638735092,328,17
1638737047,20,6
1638738987,16,10
1638740883,20,14
1638741603,315,0
1638743049,18,17
1638744988,10,15
1638746887,150,8
1638748806,87,0
1638750747,20,8
1638752888,223,4113
1638755046,145,9
1638755102,199,0
1638756987,8,4
1638758404,38,0
1638758888,190,21
1638761046,12,16
1638762302,164,0
1638763210,10,13
1638765372,18,16
1638767305,19,18
1638769207,58,67
1638769502,385,0
